file_name,label
ADD2023_T1.2R2_E_00000000,bonafide
ADD2023_T1.2R2_E_00000001,bonafide
ADD2023_T1.2R2_E_00000002,bonafide
ADD2023_T1.2R2_E_00000003,bonafide
ADD2023_T1.2R2_E_00000004,spoof
ADD2023_T1.2R2_E_00000005,spoof
ADD2023_T1.2R2_E_00000006,bonafide
ADD2023_T1.2R2_E_00000007,spoof
ADD2023_T1.2R2_E_00000008,bonafide
ADD2023_T1.2R2_E_00000009,bonafide
ADD2023_T1.2R2_E_00000010,bonafide
ADD2023_T1.2R2_E_00000011,bonafide
ADD2023_T1.2R2_E_00000012,bonafide
ADD2023_T1.2R2_E_00000013,spoof
ADD2023_T1.2R2_E_00000014,bonafide
ADD2023_T1.2R2_E_00000015,bonafide
ADD2023_T1.2R2_E_00000016,bonafide
ADD2023_T1.2R2_E_00000017,spoof
ADD2023_T1.2R2_E_00000018,bonafide
ADD2023_T1.2R2_E_00000019,spoof
ADD2023_T1.2R2_E_00000020,bonafide
ADD2023_T1.2R2_E_00000021,bonafide
ADD2023_T1.2R2_E_00000022,spoof
ADD2023_T1.2R2_E_00000023,spoof
ADD2023_T1.2R2_E_00000024,bonafide
ADD2023_T1.2R2_E_00000025,bonafide
ADD2023_T1.2R2_E_00000026,bonafide
ADD2023_T1.2R2_E_00000027,spoof
ADD2023_T1.2R2_E_00000028,spoof
ADD2023_T1.2R2_E_00000029,bonafide
ADD2023_T1.2R2_E_00000030,spoof
ADD2023_T1.2R2_E_00000031,bonafide
ADD2023_T1.2R2_E_00000032,bonafide
ADD2023_T1.2R2_E_00000033,bonafide
ADD2023_T1.2R2_E_00000034,bonafide
ADD2023_T1.2R2_E_00000035,spoof
ADD2023_T1.2R2_E_00000036,spoof
ADD2023_T1.2R2_E_00000037,bonafide
ADD2023_T1.2R2_E_00000038,spoof
ADD2023_T1.2R2_E_00000039,spoof
ADD2023_T1.2R2_E_00000040,bonafide
ADD2023_T1.2R2_E_00000041,spoof
ADD2023_T1.2R2_E_00000042,bonafide
ADD2023_T1.2R2_E_00000043,bonafide
ADD2023_T1.2R2_E_00000044,bonafide
ADD2023_T1.2R2_E_00000045,bonafide
ADD2023_T1.2R2_E_00000046,bonafide
ADD2023_T1.2R2_E_00000047,bonafide
ADD2023_T1.2R2_E_00000048,spoof
ADD2023_T1.2R2_E_00000049,bonafide
ADD2023_T1.2R2_E_00000050,bonafide
ADD2023_T1.2R2_E_00000051,spoof
ADD2023_T1.2R2_E_00000052,bonafide
ADD2023_T1.2R2_E_00000053,spoof
ADD2023_T1.2R2_E_00000054,bonafide
ADD2023_T1.2R2_E_00000055,bonafide
ADD2023_T1.2R2_E_00000056,bonafide
ADD2023_T1.2R2_E_00000057,bonafide
ADD2023_T1.2R2_E_00000058,spoof
ADD2023_T1.2R2_E_00000059,bonafide
ADD2023_T1.2R2_E_00000060,bonafide
ADD2023_T1.2R2_E_00000061,spoof
ADD2023_T1.2R2_E_00000062,spoof
ADD2023_T1.2R2_E_00000063,spoof
ADD2023_T1.2R2_E_00000064,bonafide
ADD2023_T1.2R2_E_00000065,spoof
ADD2023_T1.2R2_E_00000066,spoof
ADD2023_T1.2R2_E_00000067,bonafide
ADD2023_T1.2R2_E_00000068,spoof
ADD2023_T1.2R2_E_00000069,bonafide
ADD2023_T1.2R2_E_00000070,bonafide
ADD2023_T1.2R2_E_00000071,spoof
ADD2023_T1.2R2_E_00000072,spoof
ADD2023_T1.2R2_E_00000073,bonafide
ADD2023_T1.2R2_E_00000074,spoof
ADD2023_T1.2R2_E_00000075,bonafide
ADD2023_T1.2R2_E_00000076,bonafide
ADD2023_T1.2R2_E_00000077,bonafide
ADD2023_T1.2R2_E_00000078,bonafide
ADD2023_T1.2R2_E_00000079,bonafide
ADD2023_T1.2R2_E_00000080,bonafide
ADD2023_T1.2R2_E_00000081,spoof
ADD2023_T1.2R2_E_00000082,bonafide
ADD2023_T1.2R2_E_00000083,bonafide
ADD2023_T1.2R2_E_00000084,spoof
ADD2023_T1.2R2_E_00000085,bonafide
ADD2023_T1.2R2_E_00000086,bonafide
ADD2023_T1.2R2_E_00000087,bonafide
ADD2023_T1.2R2_E_00000088,bonafide
ADD2023_T1.2R2_E_00000089,spoof
ADD2023_T1.2R2_E_00000090,spoof
ADD2023_T1.2R2_E_00000091,spoof
ADD2023_T1.2R2_E_00000092,bonafide
ADD2023_T1.2R2_E_00000093,spoof
ADD2023_T1.2R2_E_00000094,bonafide
ADD2023_T1.2R2_E_00000095,bonafide
ADD2023_T1.2R2_E_00000096,bonafide
ADD2023_T1.2R2_E_00000097,spoof
ADD2023_T1.2R2_E_00000098,bonafide
ADD2023_T1.2R2_E_00000099,bonafide
ADD2023_T1.2R2_E_00000100,bonafide
ADD2023_T1.2R2_E_00000101,spoof
ADD2023_T1.2R2_E_00000102,bonafide
ADD2023_T1.2R2_E_00000103,spoof
ADD2023_T1.2R2_E_00000104,spoof
ADD2023_T1.2R2_E_00000105,spoof
ADD2023_T1.2R2_E_00000106,bonafide
ADD2023_T1.2R2_E_00000107,bonafide
ADD2023_T1.2R2_E_00000108,bonafide
ADD2023_T1.2R2_E_00000109,bonafide
ADD2023_T1.2R2_E_00000110,spoof
ADD2023_T1.2R2_E_00000111,spoof
ADD2023_T1.2R2_E_00000112,bonafide
ADD2023_T1.2R2_E_00000113,bonafide
ADD2023_T1.2R2_E_00000114,bonafide
ADD2023_T1.2R2_E_00000115,bonafide
ADD2023_T1.2R2_E_00000116,bonafide
ADD2023_T1.2R2_E_00000117,bonafide
ADD2023_T1.2R2_E_00000118,bonafide
ADD2023_T1.2R2_E_00000119,bonafide
ADD2023_T1.2R2_E_00000120,spoof
ADD2023_T1.2R2_E_00000121,spoof
ADD2023_T1.2R2_E_00000122,bonafide
ADD2023_T1.2R2_E_00000123,bonafide
ADD2023_T1.2R2_E_00000124,bonafide
ADD2023_T1.2R2_E_00000125,bonafide
ADD2023_T1.2R2_E_00000126,spoof
ADD2023_T1.2R2_E_00000127,bonafide
ADD2023_T1.2R2_E_00000128,bonafide
ADD2023_T1.2R2_E_00000129,bonafide
ADD2023_T1.2R2_E_00000130,bonafide
ADD2023_T1.2R2_E_00000131,bonafide
ADD2023_T1.2R2_E_00000132,bonafide
ADD2023_T1.2R2_E_00000133,bonafide
ADD2023_T1.2R2_E_00000134,bonafide
ADD2023_T1.2R2_E_00000135,bonafide
ADD2023_T1.2R2_E_00000136,bonafide
ADD2023_T1.2R2_E_00000137,bonafide
ADD2023_T1.2R2_E_00000138,bonafide
ADD2023_T1.2R2_E_00000139,spoof
ADD2023_T1.2R2_E_00000140,bonafide
ADD2023_T1.2R2_E_00000141,spoof
ADD2023_T1.2R2_E_00000142,bonafide
ADD2023_T1.2R2_E_00000143,bonafide
ADD2023_T1.2R2_E_00000144,bonafide
ADD2023_T1.2R2_E_00000145,spoof
ADD2023_T1.2R2_E_00000146,bonafide
ADD2023_T1.2R2_E_00000147,spoof
ADD2023_T1.2R2_E_00000148,spoof
ADD2023_T1.2R2_E_00000149,bonafide
ADD2023_T1.2R2_E_00000150,bonafide
ADD2023_T1.2R2_E_00000151,bonafide
ADD2023_T1.2R2_E_00000152,bonafide
ADD2023_T1.2R2_E_00000153,bonafide
ADD2023_T1.2R2_E_00000154,bonafide
ADD2023_T1.2R2_E_00000155,spoof
ADD2023_T1.2R2_E_00000156,bonafide
ADD2023_T1.2R2_E_00000157,bonafide
ADD2023_T1.2R2_E_00000158,bonafide
ADD2023_T1.2R2_E_00000159,spoof
ADD2023_T1.2R2_E_00000160,bonafide
ADD2023_T1.2R2_E_00000161,bonafide
ADD2023_T1.2R2_E_00000162,spoof
ADD2023_T1.2R2_E_00000163,spoof
ADD2023_T1.2R2_E_00000164,bonafide
ADD2023_T1.2R2_E_00000165,bonafide
ADD2023_T1.2R2_E_00000166,bonafide
ADD2023_T1.2R2_E_00000167,bonafide
ADD2023_T1.2R2_E_00000168,bonafide
ADD2023_T1.2R2_E_00000169,bonafide
ADD2023_T1.2R2_E_00000170,bonafide
ADD2023_T1.2R2_E_00000171,spoof
ADD2023_T1.2R2_E_00000172,spoof
ADD2023_T1.2R2_E_00000173,spoof
ADD2023_T1.2R2_E_00000174,bonafide
ADD2023_T1.2R2_E_00000175,bonafide
ADD2023_T1.2R2_E_00000176,bonafide
ADD2023_T1.2R2_E_00000177,bonafide
ADD2023_T1.2R2_E_00000178,bonafide
ADD2023_T1.2R2_E_00000179,bonafide
ADD2023_T1.2R2_E_00000180,bonafide
ADD2023_T1.2R2_E_00000181,bonafide
ADD2023_T1.2R2_E_00000182,bonafide
ADD2023_T1.2R2_E_00000183,bonafide
ADD2023_T1.2R2_E_00000184,bonafide
ADD2023_T1.2R2_E_00000185,bonafide
ADD2023_T1.2R2_E_00000186,spoof
ADD2023_T1.2R2_E_00000187,bonafide
ADD2023_T1.2R2_E_00000188,spoof
ADD2023_T1.2R2_E_00000189,spoof
ADD2023_T1.2R2_E_00000190,spoof
ADD2023_T1.2R2_E_00000191,bonafide
ADD2023_T1.2R2_E_00000192,spoof
ADD2023_T1.2R2_E_00000193,bonafide
ADD2023_T1.2R2_E_00000194,bonafide
ADD2023_T1.2R2_E_00000195,bonafide
ADD2023_T1.2R2_E_00000196,bonafide
ADD2023_T1.2R2_E_00000197,bonafide
ADD2023_T1.2R2_E_00000198,bonafide
ADD2023_T1.2R2_E_00000199,bonafide
ADD2023_T1.2R2_E_00000200,bonafide
ADD2023_T1.2R2_E_00000201,spoof
ADD2023_T1.2R2_E_00000202,spoof
ADD2023_T1.2R2_E_00000203,spoof
ADD2023_T1.2R2_E_00000204,bonafide
ADD2023_T1.2R2_E_00000205,spoof
ADD2023_T1.2R2_E_00000206,bonafide
ADD2023_T1.2R2_E_00000207,bonafide
ADD2023_T1.2R2_E_00000208,bonafide
ADD2023_T1.2R2_E_00000209,spoof
ADD2023_T1.2R2_E_00000210,spoof
ADD2023_T1.2R2_E_00000211,bonafide
ADD2023_T1.2R2_E_00000212,bonafide
ADD2023_T1.2R2_E_00000213,bonafide
ADD2023_T1.2R2_E_00000214,bonafide
ADD2023_T1.2R2_E_00000215,spoof
ADD2023_T1.2R2_E_00000216,bonafide
ADD2023_T1.2R2_E_00000217,bonafide
ADD2023_T1.2R2_E_00000218,bonafide
ADD2023_T1.2R2_E_00000219,bonafide
ADD2023_T1.2R2_E_00000220,spoof
ADD2023_T1.2R2_E_00000221,bonafide
ADD2023_T1.2R2_E_00000222,bonafide
ADD2023_T1.2R2_E_00000223,bonafide
ADD2023_T1.2R2_E_00000224,bonafide
ADD2023_T1.2R2_E_00000225,bonafide
ADD2023_T1.2R2_E_00000226,bonafide
ADD2023_T1.2R2_E_00000227,spoof
ADD2023_T1.2R2_E_00000228,bonafide
ADD2023_T1.2R2_E_00000229,bonafide
ADD2023_T1.2R2_E_00000230,bonafide
ADD2023_T1.2R2_E_00000231,spoof
ADD2023_T1.2R2_E_00000232,bonafide
ADD2023_T1.2R2_E_00000233,spoof
ADD2023_T1.2R2_E_00000234,bonafide
ADD2023_T1.2R2_E_00000235,spoof
ADD2023_T1.2R2_E_00000236,bonafide
ADD2023_T1.2R2_E_00000237,bonafide
ADD2023_T1.2R2_E_00000238,bonafide
ADD2023_T1.2R2_E_00000239,bonafide
ADD2023_T1.2R2_E_00000240,bonafide
ADD2023_T1.2R2_E_00000241,spoof
ADD2023_T1.2R2_E_00000242,bonafide
ADD2023_T1.2R2_E_00000243,bonafide
ADD2023_T1.2R2_E_00000244,bonafide
ADD2023_T1.2R2_E_00000245,bonafide
ADD2023_T1.2R2_E_00000246,bonafide
ADD2023_T1.2R2_E_00000247,spoof
ADD2023_T1.2R2_E_00000248,bonafide
ADD2023_T1.2R2_E_00000249,bonafide
ADD2023_T1.2R2_E_00000250,spoof
ADD2023_T1.2R2_E_00000251,bonafide
ADD2023_T1.2R2_E_00000252,bonafide
ADD2023_T1.2R2_E_00000253,bonafide
ADD2023_T1.2R2_E_00000254,bonafide
ADD2023_T1.2R2_E_00000255,bonafide
ADD2023_T1.2R2_E_00000256,bonafide
ADD2023_T1.2R2_E_00000257,bonafide
ADD2023_T1.2R2_E_00000258,bonafide
ADD2023_T1.2R2_E_00000259,bonafide
ADD2023_T1.2R2_E_00000260,bonafide
ADD2023_T1.2R2_E_00000261,bonafide
ADD2023_T1.2R2_E_00000262,spoof
ADD2023_T1.2R2_E_00000263,spoof
ADD2023_T1.2R2_E_00000264,spoof
ADD2023_T1.2R2_E_00000265,bonafide
ADD2023_T1.2R2_E_00000266,bonafide
ADD2023_T1.2R2_E_00000267,bonafide
ADD2023_T1.2R2_E_00000268,spoof
ADD2023_T1.2R2_E_00000269,spoof
ADD2023_T1.2R2_E_00000270,spoof
ADD2023_T1.2R2_E_00000271,spoof
ADD2023_T1.2R2_E_00000272,bonafide
ADD2023_T1.2R2_E_00000273,bonafide
ADD2023_T1.2R2_E_00000274,bonafide
ADD2023_T1.2R2_E_00000275,bonafide
ADD2023_T1.2R2_E_00000276,bonafide
ADD2023_T1.2R2_E_00000277,bonafide
ADD2023_T1.2R2_E_00000278,bonafide
ADD2023_T1.2R2_E_00000279,spoof
ADD2023_T1.2R2_E_00000280,bonafide
ADD2023_T1.2R2_E_00000281,bonafide
ADD2023_T1.2R2_E_00000282,bonafide
ADD2023_T1.2R2_E_00000283,spoof
ADD2023_T1.2R2_E_00000284,bonafide
ADD2023_T1.2R2_E_00000285,bonafide
ADD2023_T1.2R2_E_00000286,spoof
ADD2023_T1.2R2_E_00000287,spoof
ADD2023_T1.2R2_E_00000288,bonafide
ADD2023_T1.2R2_E_00000289,bonafide
ADD2023_T1.2R2_E_00000290,bonafide
ADD2023_T1.2R2_E_00000291,bonafide
ADD2023_T1.2R2_E_00000292,bonafide
ADD2023_T1.2R2_E_00000293,bonafide
ADD2023_T1.2R2_E_00000294,bonafide
ADD2023_T1.2R2_E_00000295,bonafide
ADD2023_T1.2R2_E_00000296,bonafide
ADD2023_T1.2R2_E_00000297,spoof
ADD2023_T1.2R2_E_00000298,bonafide
ADD2023_T1.2R2_E_00000299,bonafide
ADD2023_T1.2R2_E_00000300,bonafide
ADD2023_T1.2R2_E_00000301,bonafide
ADD2023_T1.2R2_E_00000302,bonafide
ADD2023_T1.2R2_E_00000303,bonafide
ADD2023_T1.2R2_E_00000304,bonafide
ADD2023_T1.2R2_E_00000305,bonafide
ADD2023_T1.2R2_E_00000306,spoof
ADD2023_T1.2R2_E_00000307,spoof
ADD2023_T1.2R2_E_00000308,bonafide
ADD2023_T1.2R2_E_00000309,bonafide
ADD2023_T1.2R2_E_00000310,bonafide
ADD2023_T1.2R2_E_00000311,bonafide
ADD2023_T1.2R2_E_00000312,bonafide
ADD2023_T1.2R2_E_00000313,bonafide
ADD2023_T1.2R2_E_00000314,bonafide
ADD2023_T1.2R2_E_00000315,bonafide
ADD2023_T1.2R2_E_00000316,bonafide
ADD2023_T1.2R2_E_00000317,spoof
ADD2023_T1.2R2_E_00000318,bonafide
ADD2023_T1.2R2_E_00000319,bonafide
ADD2023_T1.2R2_E_00000320,spoof
ADD2023_T1.2R2_E_00000321,bonafide
ADD2023_T1.2R2_E_00000322,bonafide
ADD2023_T1.2R2_E_00000323,spoof
ADD2023_T1.2R2_E_00000324,bonafide
ADD2023_T1.2R2_E_00000325,bonafide
ADD2023_T1.2R2_E_00000326,bonafide
ADD2023_T1.2R2_E_00000327,spoof
ADD2023_T1.2R2_E_00000328,spoof
ADD2023_T1.2R2_E_00000329,bonafide
ADD2023_T1.2R2_E_00000330,bonafide
ADD2023_T1.2R2_E_00000331,spoof
ADD2023_T1.2R2_E_00000332,bonafide
ADD2023_T1.2R2_E_00000333,bonafide
ADD2023_T1.2R2_E_00000334,spoof
ADD2023_T1.2R2_E_00000335,spoof
ADD2023_T1.2R2_E_00000336,bonafide
ADD2023_T1.2R2_E_00000337,bonafide
ADD2023_T1.2R2_E_00000338,bonafide
ADD2023_T1.2R2_E_00000339,bonafide
ADD2023_T1.2R2_E_00000340,bonafide
ADD2023_T1.2R2_E_00000341,bonafide
ADD2023_T1.2R2_E_00000342,bonafide
ADD2023_T1.2R2_E_00000343,spoof
ADD2023_T1.2R2_E_00000344,bonafide
ADD2023_T1.2R2_E_00000345,bonafide
ADD2023_T1.2R2_E_00000346,bonafide
ADD2023_T1.2R2_E_00000347,bonafide
ADD2023_T1.2R2_E_00000348,bonafide
ADD2023_T1.2R2_E_00000349,bonafide
ADD2023_T1.2R2_E_00000350,bonafide
ADD2023_T1.2R2_E_00000351,bonafide
ADD2023_T1.2R2_E_00000352,spoof
ADD2023_T1.2R2_E_00000353,bonafide
ADD2023_T1.2R2_E_00000354,spoof
ADD2023_T1.2R2_E_00000355,spoof
ADD2023_T1.2R2_E_00000356,spoof
ADD2023_T1.2R2_E_00000357,bonafide
ADD2023_T1.2R2_E_00000358,bonafide
ADD2023_T1.2R2_E_00000359,bonafide
ADD2023_T1.2R2_E_00000360,spoof
ADD2023_T1.2R2_E_00000361,spoof
ADD2023_T1.2R2_E_00000362,bonafide
ADD2023_T1.2R2_E_00000363,spoof
ADD2023_T1.2R2_E_00000364,spoof
ADD2023_T1.2R2_E_00000365,bonafide
ADD2023_T1.2R2_E_00000366,bonafide
ADD2023_T1.2R2_E_00000367,bonafide
ADD2023_T1.2R2_E_00000368,bonafide
ADD2023_T1.2R2_E_00000369,spoof
ADD2023_T1.2R2_E_00000370,bonafide
ADD2023_T1.2R2_E_00000371,bonafide
ADD2023_T1.2R2_E_00000372,spoof
ADD2023_T1.2R2_E_00000373,bonafide
ADD2023_T1.2R2_E_00000374,bonafide
ADD2023_T1.2R2_E_00000375,bonafide
ADD2023_T1.2R2_E_00000376,bonafide
ADD2023_T1.2R2_E_00000377,bonafide
ADD2023_T1.2R2_E_00000378,bonafide
ADD2023_T1.2R2_E_00000379,bonafide
ADD2023_T1.2R2_E_00000380,bonafide
ADD2023_T1.2R2_E_00000381,bonafide
ADD2023_T1.2R2_E_00000382,bonafide
ADD2023_T1.2R2_E_00000383,spoof
ADD2023_T1.2R2_E_00000384,spoof
ADD2023_T1.2R2_E_00000385,spoof
ADD2023_T1.2R2_E_00000386,spoof
ADD2023_T1.2R2_E_00000387,bonafide
ADD2023_T1.2R2_E_00000388,bonafide
ADD2023_T1.2R2_E_00000389,bonafide
ADD2023_T1.2R2_E_00000390,bonafide
ADD2023_T1.2R2_E_00000391,spoof
ADD2023_T1.2R2_E_00000392,bonafide
ADD2023_T1.2R2_E_00000393,bonafide
ADD2023_T1.2R2_E_00000394,bonafide
ADD2023_T1.2R2_E_00000395,bonafide
ADD2023_T1.2R2_E_00000396,bonafide
ADD2023_T1.2R2_E_00000397,bonafide
ADD2023_T1.2R2_E_00000398,spoof
ADD2023_T1.2R2_E_00000399,bonafide
ADD2023_T1.2R2_E_00000400,bonafide
ADD2023_T1.2R2_E_00000401,bonafide
ADD2023_T1.2R2_E_00000402,bonafide
ADD2023_T1.2R2_E_00000403,spoof
ADD2023_T1.2R2_E_00000404,bonafide
ADD2023_T1.2R2_E_00000405,bonafide
ADD2023_T1.2R2_E_00000406,bonafide
ADD2023_T1.2R2_E_00000407,spoof
ADD2023_T1.2R2_E_00000408,spoof
ADD2023_T1.2R2_E_00000409,spoof
ADD2023_T1.2R2_E_00000410,bonafide
ADD2023_T1.2R2_E_00000411,bonafide
ADD2023_T1.2R2_E_00000412,spoof
ADD2023_T1.2R2_E_00000413,bonafide
ADD2023_T1.2R2_E_00000414,bonafide
ADD2023_T1.2R2_E_00000415,bonafide
ADD2023_T1.2R2_E_00000416,bonafide
ADD2023_T1.2R2_E_00000417,bonafide
ADD2023_T1.2R2_E_00000418,bonafide
ADD2023_T1.2R2_E_00000419,bonafide
ADD2023_T1.2R2_E_00000420,bonafide
ADD2023_T1.2R2_E_00000421,bonafide
ADD2023_T1.2R2_E_00000422,spoof
ADD2023_T1.2R2_E_00000423,bonafide
ADD2023_T1.2R2_E_00000424,bonafide
ADD2023_T1.2R2_E_00000425,bonafide
ADD2023_T1.2R2_E_00000426,bonafide
ADD2023_T1.2R2_E_00000427,bonafide
ADD2023_T1.2R2_E_00000428,bonafide
ADD2023_T1.2R2_E_00000429,bonafide
ADD2023_T1.2R2_E_00000430,bonafide
ADD2023_T1.2R2_E_00000431,bonafide
ADD2023_T1.2R2_E_00000432,spoof
ADD2023_T1.2R2_E_00000433,bonafide
ADD2023_T1.2R2_E_00000434,bonafide
ADD2023_T1.2R2_E_00000435,bonafide
ADD2023_T1.2R2_E_00000436,bonafide
ADD2023_T1.2R2_E_00000437,bonafide
ADD2023_T1.2R2_E_00000438,spoof
ADD2023_T1.2R2_E_00000439,bonafide
ADD2023_T1.2R2_E_00000440,bonafide
ADD2023_T1.2R2_E_00000441,spoof
ADD2023_T1.2R2_E_00000442,bonafide
ADD2023_T1.2R2_E_00000443,bonafide
ADD2023_T1.2R2_E_00000444,spoof
ADD2023_T1.2R2_E_00000445,bonafide
ADD2023_T1.2R2_E_00000446,spoof
ADD2023_T1.2R2_E_00000447,bonafide
ADD2023_T1.2R2_E_00000448,bonafide
ADD2023_T1.2R2_E_00000449,bonafide
ADD2023_T1.2R2_E_00000450,bonafide
ADD2023_T1.2R2_E_00000451,bonafide
ADD2023_T1.2R2_E_00000452,bonafide
ADD2023_T1.2R2_E_00000453,bonafide
ADD2023_T1.2R2_E_00000454,bonafide
ADD2023_T1.2R2_E_00000455,spoof
ADD2023_T1.2R2_E_00000456,bonafide
ADD2023_T1.2R2_E_00000457,bonafide
ADD2023_T1.2R2_E_00000458,bonafide
ADD2023_T1.2R2_E_00000459,spoof
ADD2023_T1.2R2_E_00000460,bonafide
ADD2023_T1.2R2_E_00000461,spoof
ADD2023_T1.2R2_E_00000462,bonafide
ADD2023_T1.2R2_E_00000463,spoof
ADD2023_T1.2R2_E_00000464,bonafide
ADD2023_T1.2R2_E_00000465,spoof
ADD2023_T1.2R2_E_00000466,bonafide
ADD2023_T1.2R2_E_00000467,bonafide
ADD2023_T1.2R2_E_00000468,spoof
ADD2023_T1.2R2_E_00000469,bonafide
ADD2023_T1.2R2_E_00000470,bonafide
ADD2023_T1.2R2_E_00000471,bonafide
ADD2023_T1.2R2_E_00000472,spoof
ADD2023_T1.2R2_E_00000473,bonafide
ADD2023_T1.2R2_E_00000474,bonafide
ADD2023_T1.2R2_E_00000475,bonafide
ADD2023_T1.2R2_E_00000476,bonafide
ADD2023_T1.2R2_E_00000477,bonafide
ADD2023_T1.2R2_E_00000478,spoof
ADD2023_T1.2R2_E_00000479,bonafide
ADD2023_T1.2R2_E_00000480,bonafide
ADD2023_T1.2R2_E_00000481,spoof
ADD2023_T1.2R2_E_00000482,bonafide
ADD2023_T1.2R2_E_00000483,bonafide
ADD2023_T1.2R2_E_00000484,bonafide
ADD2023_T1.2R2_E_00000485,bonafide
ADD2023_T1.2R2_E_00000486,spoof
ADD2023_T1.2R2_E_00000487,bonafide
ADD2023_T1.2R2_E_00000488,bonafide
ADD2023_T1.2R2_E_00000489,spoof
ADD2023_T1.2R2_E_00000490,bonafide
ADD2023_T1.2R2_E_00000491,bonafide
ADD2023_T1.2R2_E_00000492,bonafide
ADD2023_T1.2R2_E_00000493,bonafide
ADD2023_T1.2R2_E_00000494,bonafide
ADD2023_T1.2R2_E_00000495,bonafide
ADD2023_T1.2R2_E_00000496,bonafide
ADD2023_T1.2R2_E_00000497,bonafide
ADD2023_T1.2R2_E_00000498,bonafide
ADD2023_T1.2R2_E_00000499,bonafide
ADD2023_T1.2R2_E_00000500,bonafide
ADD2023_T1.2R2_E_00000501,bonafide
ADD2023_T1.2R2_E_00000502,spoof
ADD2023_T1.2R2_E_00000503,bonafide
ADD2023_T1.2R2_E_00000504,bonafide
ADD2023_T1.2R2_E_00000505,bonafide
ADD2023_T1.2R2_E_00000506,bonafide
ADD2023_T1.2R2_E_00000507,bonafide
ADD2023_T1.2R2_E_00000508,bonafide
ADD2023_T1.2R2_E_00000509,bonafide
ADD2023_T1.2R2_E_00000510,bonafide
ADD2023_T1.2R2_E_00000511,bonafide
ADD2023_T1.2R2_E_00000512,bonafide
ADD2023_T1.2R2_E_00000513,bonafide
ADD2023_T1.2R2_E_00000514,spoof
ADD2023_T1.2R2_E_00000515,bonafide
ADD2023_T1.2R2_E_00000516,bonafide
ADD2023_T1.2R2_E_00000517,bonafide
ADD2023_T1.2R2_E_00000518,bonafide
ADD2023_T1.2R2_E_00000519,bonafide
ADD2023_T1.2R2_E_00000520,spoof
ADD2023_T1.2R2_E_00000521,bonafide
ADD2023_T1.2R2_E_00000522,bonafide
ADD2023_T1.2R2_E_00000523,spoof
ADD2023_T1.2R2_E_00000524,bonafide
ADD2023_T1.2R2_E_00000525,bonafide
ADD2023_T1.2R2_E_00000526,bonafide
ADD2023_T1.2R2_E_00000527,bonafide
ADD2023_T1.2R2_E_00000528,spoof
ADD2023_T1.2R2_E_00000529,bonafide
ADD2023_T1.2R2_E_00000530,bonafide
ADD2023_T1.2R2_E_00000531,bonafide
ADD2023_T1.2R2_E_00000532,spoof
ADD2023_T1.2R2_E_00000533,bonafide
ADD2023_T1.2R2_E_00000534,spoof
ADD2023_T1.2R2_E_00000535,bonafide
ADD2023_T1.2R2_E_00000536,bonafide
ADD2023_T1.2R2_E_00000537,bonafide
ADD2023_T1.2R2_E_00000538,bonafide
ADD2023_T1.2R2_E_00000539,spoof
ADD2023_T1.2R2_E_00000540,bonafide
ADD2023_T1.2R2_E_00000541,spoof
ADD2023_T1.2R2_E_00000542,spoof
ADD2023_T1.2R2_E_00000543,spoof
ADD2023_T1.2R2_E_00000544,bonafide
ADD2023_T1.2R2_E_00000545,spoof
ADD2023_T1.2R2_E_00000546,bonafide
ADD2023_T1.2R2_E_00000547,bonafide
ADD2023_T1.2R2_E_00000548,bonafide
ADD2023_T1.2R2_E_00000549,spoof
ADD2023_T1.2R2_E_00000550,bonafide
ADD2023_T1.2R2_E_00000551,bonafide
ADD2023_T1.2R2_E_00000552,spoof
ADD2023_T1.2R2_E_00000553,spoof
ADD2023_T1.2R2_E_00000554,spoof
ADD2023_T1.2R2_E_00000555,bonafide
ADD2023_T1.2R2_E_00000556,bonafide
ADD2023_T1.2R2_E_00000557,bonafide
ADD2023_T1.2R2_E_00000558,spoof
ADD2023_T1.2R2_E_00000559,bonafide
ADD2023_T1.2R2_E_00000560,bonafide
ADD2023_T1.2R2_E_00000561,spoof
ADD2023_T1.2R2_E_00000562,bonafide
ADD2023_T1.2R2_E_00000563,bonafide
ADD2023_T1.2R2_E_00000564,bonafide
ADD2023_T1.2R2_E_00000565,bonafide
ADD2023_T1.2R2_E_00000566,bonafide
ADD2023_T1.2R2_E_00000567,bonafide
ADD2023_T1.2R2_E_00000568,bonafide
ADD2023_T1.2R2_E_00000569,bonafide
ADD2023_T1.2R2_E_00000570,spoof
ADD2023_T1.2R2_E_00000571,bonafide
ADD2023_T1.2R2_E_00000572,bonafide
ADD2023_T1.2R2_E_00000573,bonafide
ADD2023_T1.2R2_E_00000574,bonafide
ADD2023_T1.2R2_E_00000575,bonafide
ADD2023_T1.2R2_E_00000576,bonafide
ADD2023_T1.2R2_E_00000577,bonafide
ADD2023_T1.2R2_E_00000578,spoof
ADD2023_T1.2R2_E_00000579,bonafide
ADD2023_T1.2R2_E_00000580,bonafide
